Date,Open,High,Low,Close,SharesTraded,Turnover(Rs.Cr)
04-Dec-2015,7817.60,7821.40,7775.70,7781.90,157231681,7758.36
07-Dec-2015,7816.55,7825.40,7746.05,7765.40,141893279,6403.97
08-Dec-2015,7738.50,7771.25,7685.45,7701.70,139318392,5986.06
09-Dec-2015,7695.50,7702.85,7606.90,7612.50,144315690,6599.60
10-Dec-2015,7643.30,7691.95,7610.00,7683.30,145249292,6492.02
11-Dec-2015,7699.60,7703.05,7575.30,7610.45,172996480,6894.44
14-Dec-2015,7558.20,7663.95,7551.05,7650.05,153492615,6290.42
15-Dec-2015,7659.15,7705.00,7625.10,7700.90,138479057,6152.14
16-Dec-2015,7725.25,7776.60,7715.75,7750.90,159149338,6703.76
17-Dec-2015,7783.05,7852.90,7737.55,7844.35,181256780,7367.15
18-Dec-2015,7828.90,7836.15,7753.35,7761.95,197319843,8074.50
21-Dec-2015,7745.65,7840.75,7733.45,7834.45,130174102,5558.38
22-Dec-2015,7829.40,7846.30,7776.85,7786.10,129633328,5028.11
23-Dec-2015,7830.45,7871.45,7826.10,7865.95,121480721,4663.45
24-Dec-2015,7888.75,7888.75,7835.50,7861.05,96374245,3383.99
28-Dec-2015,7863.20,7937.20,7863.00,7925.15,126737811,5755.48
29-Dec-2015,7929.20,7942.15,7902.75,7928.95,116535971,4950.36
30-Dec-2015,7938.60,7944.75,7889.85,7896.25,110145855,4392.87
31-Dec-2015,7897.80,7955.55,7891.15,7946.35,155645098,6780.85
01-Jan-2016,7938.45,7972.55,7909.80,7963.20,64843836,2613.91
04-Jan-2016,7924.55,7937.55,7781.10,7791.30,138864905,5897.08
05-Jan-2016,7828.40,7831.20,7763.25,7784.65,149672973,5948.51
06-Jan-2016,7788.05,7800.95,7721.20,7741.00,151715828,6722.17
07-Jan-2016,7673.35,7674.95,7556.60,7568.30,194732861,7803.21
08-Jan-2016,7611.65,7634.10,7581.05,7601.35,162348690,6753.57
11-Jan-2016,7527.45,7605.10,7494.35,7563.85,194836791,7327.15
12-Jan-2016,7587.20,7588.30,7487.80,7510.30,168975973,7071.48
13-Jan-2016,7557.90,7590.95,7425.80,7562.40,221908258,9585.17
14-Jan-2016,7467.40,7604.80,7443.80,7536.80,206988549,9246.75
15-Jan-2016,7561.65,7566.50,7427.30,7437.80,203643071,8279.07
18-Jan-2016,7420.35,7463.65,7336.40,7351.00,240798183,8431.56
19-Jan-2016,7381.80,7462.75,7364.15,7435.10,194068339,7038.84
20-Jan-2016,7357.00,7470.90,7241.50,7309.30,232614141,8794.16
21-Jan-2016,7376.65,7398.70,7250.00,7276.80,248113284,9401.16
22-Jan-2016,7355.70,7433.40,7327.60,7422.45,236282061,7666.39
25-Jan-2016,7468.75,7487.15,7421.20,7436.15,168202502,5910.99
27-Jan-2016,7469.60,7477.90,7419.70,7437.75,193389891,6834.77
28-Jan-2016,7426.50,7468.85,7409.60,7424.65,283036298,10049.88
29-Jan-2016,7413.35,7575.65,7402.80,7563.55,307934042,11277.33
01-Feb-2016,7589.50,7600.45,7541.25,7555.95,206645021,8209.50
02-Feb-2016,7566.65,7576.30,7428.05,7455.55,237338907,8030.99
03-Feb-2016,7392.45,7419.40,7350.30,7361.80,197863301,6748.17
04-Feb-2016,7411.45,7457.05,7365.95,7404.00,229563364,7465.35
05-Feb-2016,7418.25,7503.15,7406.65,7489.10,257518899,8628.24
08-Feb-2016,7489.70,7512.55,7363.20,7387.25,176758985,5746.45
09-Feb-2016,7303.95,7323.45,7275.15,7298.20,218730280,7415.13
10-Feb-2016,7264.30,7271.85,7177.75,7215.70,254481339,8129.65
11-Feb-2016,7203.60,7208.65,6959.95,6976.35,301302956,9250.27
12-Feb-2016,7023.65,7034.80,6869.00,6980.95,344210729,11062.63
15-Feb-2016,7057.35,7182.80,7056.80,7162.95,365217073,10204.34
16-Feb-2016,7201.25,7204.65,7037.70,7048.25,261607451,7638.39
17-Feb-2016,7058.85,7123.70,6960.65,7108.45,268017961,7686.32
18-Feb-2016,7177.40,7215.10,7127.85,7191.75,254331498,8051.51
19-Feb-2016,7170.55,7226.85,7145.95,7210.75,198206480,6156.58
22-Feb-2016,7208.85,7252.40,7200.70,7234.55,159162842,5832.89
23-Feb-2016,7240.30,7241.70,7090.70,7109.55,200396978,6433.16
24-Feb-2016,7075.00,7090.80,7009.75,7018.70,205898417,6497.18
25-Feb-2016,7029.85,7034.20,6961.40,6970.60,291932544,9090.16
26-Feb-2016,7039.30,7052.90,6985.10,7029.75,213142575,6880.96
29-Feb-2016,7050.45,7094.60,6825.80,6987.05,487969285,15992.15
01-Mar-2016,7038.25,7235.50,7035.10,7222.30,283561570,9896.58
02-Mar-2016,7321.70,7380.35,7308.15,7368.85,348965708,10983.06
03-Mar-2016,7429.55,7483.95,7406.05,7475.60,287248532,9255.43
04-Mar-2016,7505.40,7505.90,7444.10,7485.35,290441230,8135.06
08-Mar-2016,7486.40,7527.15,7442.15,7485.30,264945393,8417.86
09-Mar-2016,7436.10,7539.00,7424.30,7531.80,252709391,9036.29
10-Mar-2016,7545.35,7547.10,7447.40,7486.15,231584305,8875.92
11-Mar-2016,7484.85,7543.95,7460.60,7510.20,204806572,7558.55
14-Mar-2016,7542.60,7583.70,7515.05,7538.75,172067214,6330.45
15-Mar-2016,7535.85,7545.20,7452.80,7460.60,199653871,7577.78
16-Mar-2016,7457.05,7508.00,7405.15,7498.75,201430035,7102.59
17-Mar-2016,7557.40,7585.30,7479.40,7512.55,247043954,9539.89
18-Mar-2016,7534.65,7613.60,7517.90,7604.35,244727490,9971.59
21-Mar-2016,7619.20,7713.55,7617.70,7704.25,202853386,8381.51
22-Mar-2016,7695.55,7728.20,7643.80,7714.90,215355848,8628.05
23-Mar-2016,7717.45,7726.85,7670.60,7716.50,205794773,7612.54
28-Mar-2016,7741.00,7749.40,7587.70,7615.10,249905118,10102.36
29-Mar-2016,7606.55,7652.90,7582.25,7597.00,223493457,10474.75
30-Mar-2016,7651.10,7741.95,7643.45,7735.20,239843751,9908.60
31-Mar-2016,7727.65,7777.60,7702.00,7738.40,391914059,15918.74
01-Apr-2016,7718.05,7740.15,7666.10,7713.05,189571551,8118.47
04-Apr-2016,7733.15,7764.45,7704.40,7758.80,160277940,6506.44
05-Apr-2016,7736.30,7736.30,7588.65,7603.20,210126897,8412.34
06-Apr-2016,7636.05,7638.65,7591.75,7614.35,170653808,6802.69
07-Apr-2016,7630.40,7630.75,7535.85,7546.45,241684050,7709.23
08-Apr-2016,7542.35,7569.35,7526.70,7555.20,147816460,5981.23
11-Apr-2016,7577.80,7678.80,7516.85,7671.40,185353268,7055.61
12-Apr-2016,7669.25,7717.40,7663.35,7708.95,168508978,6945.44
13-Apr-2016,7777.15,7864.80,7772.20,7850.45,227217288,10071.44
18-Apr-2016,7908.15,7920.60,7842.75,7914.70,190258561,10356.03
20-Apr-2016,7950.05,7950.40,7877.55,7914.75,211630060,10069.83
21-Apr-2016,7953.65,7978.45,7884.10,7912.05,230577117,9613.30
22-Apr-2016,7891.80,7923.35,7873.35,7899.30,188988540,7714.04
25-Apr-2016,7894.80,7911.00,7827.00,7855.05,150776959,7362.13
26-Apr-2016,7828.15,7974.50,7822.55,7962.65,208656803,9686.21
27-Apr-2016,7942.00,7991.00,7940.55,7979.90,213174058,9669.04
28-Apr-2016,7967.40,7992.00,7834.45,7847.25,301485186,14943.30
29-Apr-2016,7844.25,7889.05,7788.70,7849.80,251227047,9872.58
02-May-2016,7822.70,7829.80,7777.30,7805.90,150818181,6079.16
03-May-2016,7824.80,7890.25,7735.15,7747.00,192271370,8536.83
04-May-2016,7724.15,7749.00,7697.25,7706.55,205939089,7816.27
05-May-2016,7731.00,7777.55,7706.85,7735.50,190792828,8089.45
06-May-2016,7717.65,7738.90,7678.35,7733.45,168662226,6296.51
09-May-2016,7755.25,7873.65,7753.55,7866.05,165616829,7559.77
10-May-2016,7873.55,7896.90,7837.70,7887.80,166957276,7306.72
11-May-2016,7804.65,7893.10,7780.90,7848.85,220712496,9394.05
12-May-2016,7871.45,7916.05,7849.65,7900.40,157444918,7171.91
13-May-2016,7881.00,7881.00,7784.20,7814.90,185061782,10152.08
16-May-2016,7831.20,7873.90,7772.15,7860.75,211547775,7790.24
17-May-2016,7896.85,7940.10,7879.70,7890.75,189140810,8195.95
18-May-2016,7846.75,7882.05,7810.75,7870.15,161169418,7333.13
19-May-2016,7875.50,7876.20,7766.80,7783.40,175711829,7163.38
20-May-2016,7792.20,7812.40,7735.75,7749.70,161889432,6798.89
23-May-2016,7813.95,7820.60,7722.20,7731.05,177347948,7141.74
24-May-2016,7738.05,7761.55,7715.80,7748.85,151538169,6119.23
25-May-2016,7811.80,7941.20,7809.30,7934.90,181636649,8202.39
26-May-2016,7974.45,8083.00,7948.50,8069.65,272456307,12422.00
27-May-2016,8081.95,8164.20,8077.05,8156.65,268963949,10607.22
30-May-2016,8166.50,8200.00,8150.80,8178.50,255086293,9199.38
31-May-2016,8209.85,8213.60,8134.30,8160.10,485645737,21491.53
01-Jun-2016,8179.20,8215.35,8171.05,8179.95,200371829,8408.53
02-Jun-2016,8156.90,8229.50,8154.75,8218.95,187316365,8389.69
03-Jun-2016,8246.20,8262.00,8209.85,8220.80,390652017,10762.52
06-Jun-2016,8228.75,8234.70,8186.05,8201.05,176885226,7657.92
07-Jun-2016,8235.55,8294.95,8216.40,8266.45,249365706,10462.49
08-Jun-2016,8285.50,8288.90,8252.05,8273.05,179710369,7614.02
09-Jun-2016,8273.35,8273.35,8184.60,8203.60,180293039,7973.10
10-Jun-2016,8180.25,8265.60,8162.85,8170.05,187757375,7853.83
13-Jun-2016,8102.25,8125.25,8063.90,8110.60,174916286,7343.99
14-Jun-2016,8134.40,8134.95,8069.50,8108.85,150042362,6003.23
15-Jun-2016,8139.40,8213.20,8123.15,8206.60,174953935,6945.89
16-Jun-2016,8180.65,8180.65,8074.45,8140.75,195028743,7764.57
17-Jun-2016,8176.65,8195.25,8135.80,8170.20,171842760,7741.90
20-Jun-2016,8115.75,8244.15,8107.35,8238.50,173750792,7392.97
21-Jun-2016,8255.40,8257.25,8202.15,8219.90,141161921,5978.26
22-Jun-2016,8213.65,8238.35,8153.25,8203.70,140268297,6377.69
23-Jun-2016,8201.15,8285.60,8188.30,8270.45,158852677,6805.86
24-Jun-2016,8029.10,8100.70,7927.05,8088.60,306803641,13263.08
27-Jun-2016,8039.35,8120.65,8039.35,8094.70,167462711,7614.06
28-Jun-2016,8096.05,8146.35,8086.85,8127.85,175724276,7777.39
29-Jun-2016,8173.10,8212.40,8157.65,8204.00,151499716,6940.87
30-Jun-2016,8260.25,8308.15,8242.10,8287.75,288031935,12346.32
01-Jul-2016,8313.05,8356.75,8308.65,8328.35,170581881,7358.38
04-Jul-2016,8376.75,8398.45,8364.70,8370.70,158955823,6662.92
05-Jul-2016,8379.30,8381.45,8319.95,8335.95,143253937,5976.01
07-Jul-2016,8342.00,8361.95,8317.70,8337.90,160327315,7592.94
08-Jul-2016,8350.00,8353.30,8287.55,8323.20,142159935,6886.33
11-Jul-2016,8413.35,8475.25,8407.05,8467.90,154399933,7576.69
12-Jul-2016,8502.60,8526.60,8479.20,8521.05,189339750,7873.74
13-Jul-2016,8540.45,8550.25,8493.55,8519.50,201492184,8284.38
14-Jul-2016,8515.75,8571.40,8500.70,8565.00,158738499,6890.07
15-Jul-2016,8565.45,8594.80,8510.05,8541.40,228598684,12375.84
18-Jul-2016,8564.05,8587.10,8494.35,8508.70,169400452,8200.06
19-Jul-2016,8514.30,8540.05,8476.70,8528.55,173050805,7928.14
20-Jul-2016,8515.45,8569.90,8512.55,8565.85,165349380,7936.36
21-Jul-2016,8582.70,8585.25,8503.45,8510.10,154575685,7399.71
22-Jul-2016,8519.65,8548.95,8489.80,8541.20,147619642,6504.00
25-Jul-2016,8519.95,8641.15,8517.20,8635.65,154631398,7850.12
26-Jul-2016,8633.75,8644.90,8577.15,8590.65,159563469,8765.45
27-Jul-2016,8599.40,8665.00,8572.05,8615.80,189796380,10885.88
28-Jul-2016,8636.95,8674.70,8625.25,8666.30,240721865,12998.06
29-Jul-2016,8668.30,8670.35,8631.15,8638.50,161935155,8428.80
01-Aug-2016,8654.30,8711.30,8590.50,8636.55,194186858,9881.67
02-Aug-2016,8647.45,8687.20,8611.40,8622.90,174556789,8652.31
03-Aug-2016,8635.20,8635.45,8529.60,8544.85,168033073,8507.82
04-Aug-2016,8599.95,8601.40,8518.15,8551.10,169780463,7399.03
05-Aug-2016,8600.20,8689.40,8590.15,8683.15,162784913,7635.01
08-Aug-2016,8712.85,8723.50,8697.60,8711.35,177877012,7862.15
09-Aug-2016,8727.80,8728.35,8638.20,8678.25,206261255,9111.40
10-Aug-2016,8686.70,8690.10,8564.60,8575.30,178963496,8206.18
11-Aug-2016,8572.80,8601.15,8540.05,8592.15,195114539,8634.80
12-Aug-2016,8605.45,8684.30,8604.45,8672.15,272014034,11998.86
16-Aug-2016,8670.25,8682.35,8600.45,8642.55,231771409,10937.35
17-Aug-2016,8639.80,8667.10,8603.60,8624.05,179540691,8161.38
18-Aug-2016,8648.85,8690.70,8645.05,8673.25,169431656,7900.60
19-Aug-2016,8694.30,8696.60,8647.10,8666.90,197770568,8354.88
22-Aug-2016,8667.00,8684.85,8614.00,8629.15,156976546,7394.57
23-Aug-2016,8628.35,8642.15,8580.00,8632.60,193302503,7309.82
24-Aug-2016,8648.50,8661.05,8620.90,8650.30,154168043,7199.72
25-Aug-2016,8668.85,8683.05,8583.65,8592.20,219736214,10508.32
26-Aug-2016,8614.35,8622.95,8547.55,8572.55,152146666,7153.37
29-Aug-2016,8583.75,8622.00,8543.75,8607.45,133723771,6857.99
30-Aug-2016,8646.75,8750.60,8642.25,8744.35,154828719,8392.76
31-Aug-2016,8754.05,8819.20,8754.05,8786.20,373422334,22534.29
01-Sep-2016,8793.60,8813.25,8759.95,8774.65,246336047,9653.93
02-Sep-2016,8796.35,8824.10,8768.20,8809.65,197385217,8231.93
06-Sep-2016,8852.70,8950.85,8848.45,8943.00,201617132,9571.31
07-Sep-2016,8968.70,8968.70,8913.35,8917.95,299145644,11430.95
08-Sep-2016,8915.50,8960.35,8896.00,8952.50,223937056,10773.98
09-Sep-2016,8934.30,8939.15,8858.70,8866.70,181344327,9976.28
12-Sep-2016,8732.95,8746.95,8699.40,8715.60,190199613,9248.73
14-Sep-2016,8710.65,8739.85,8688.90,8726.60,189984289,9112.57
15-Sep-2016,8743.85,8751.95,8704.35,8742.55,149889703,7347.34
16-Sep-2016,8780.85,8847.65,8750.50,8779.85,274039556,14430.63
19-Sep-2016,8788.45,8824.30,8774.20,8808.40,135814177,7364.64
20-Sep-2016,8816.10,8816.45,8759.30,8775.90,140718486,7035.07
21-Sep-2016,8790.30,8826.85,8757.30,8777.15,153441330,7572.41
22-Sep-2016,8873.35,8893.35,8837.80,8867.45,178136644,9305.56
23-Sep-2016,8880.75,8885.20,8820.30,8831.55,191618169,9793.98
26-Sep-2016,8807.90,8809.55,8715.10,8723.05,169050086,8518.50
27-Sep-2016,8748.90,8768.50,8690.50,8706.40,156100521,7446.12
28-Sep-2016,8711.20,8767.05,8703.15,8745.15,170643694,8348.19
29-Sep-2016,8792.70,8800.65,8558.25,8591.25,384395249,19467.30
30-Sep-2016,8581.50,8637.15,8555.20,8611.15,187333285,8849.27
03-Oct-2016,8666.15,8745.20,8635.00,8738.10,141472076,7173.62
04-Oct-2016,8770.00,8783.65,8736.10,8769.15,189990151,8251.59
05-Oct-2016,8806.35,8806.95,8731.40,8743.95,162103951,6866.33
06-Oct-2016,8768.70,8781.15,8684.65,8709.55,168713605,8114.93
07-Oct-2016,8721.70,8723.70,8663.80,8697.60,155053800,8144.30
10-Oct-2016,8735.35,8745.80,8703.95,8708.80,111794053,5159.83
13-Oct-2016,8671.50,8681.55,8541.35,8573.35,218861324,10581.55
14-Oct-2016,8594.00,8604.45,8549.80,8583.40,167848947,9613.47
17-Oct-2016,8612.95,8615.40,8506.15,8520.40,203516577,8590.35
18-Oct-2016,8556.05,8685.10,8555.90,8677.90,216626083,9162.11
19-Oct-2016,8697.50,8698.75,8636.70,8659.10,177397872,7790.01
20-Oct-2016,8693.35,8727.00,8678.30,8699.40,165952091,7120.32
21-Oct-2016,8708.60,8709.10,8652.05,8693.05,162162047,8022.44
24-Oct-2016,8709.85,8736.95,8684.15,8708.95,161966274,6876.28
25-Oct-2016,8721.70,8722.65,8663.45,8691.30,195696479,8718.02
26-Oct-2016,8657.30,8657.30,8596.60,8615.25,226133074,9696.90
27-Oct-2016,8607.10,8624.85,8550.25,8615.25,250336333,12300.53
28-Oct-2016,8625.00,8653.75,8581.75,8638.00,180906084,8953.72
30-Oct-2016,8672.35,8678.25,8616.25,8625.70,16610872,805.89
01-Nov-2016,8653.15,8669.60,8614.50,8626.25,170068995,8441.30
02-Nov-2016,8542.80,8549.50,8504.85,8514.00,160130480,7683.07
03-Nov-2016,8499.85,8537.65,8476.15,8484.95,175773254,7558.06
04-Nov-2016,8503.60,8504.00,8400.25,8433.75,231783152,11798.48
07-Nov-2016,8535.75,8535.85,8481.45,8497.05,178070534,8436.70
08-Nov-2016,8540.00,8559.40,8480.10,8543.55,201759648,8515.57
09-Nov-2016,8067.50,8476.20,8002.25,8432.00,323968654,15536.37
10-Nov-2016,8555.60,8598.45,8510.70,8525.75,271196930,12386.39
11-Nov-2016,8456.65,8460.60,8284.95,8296.30,275221694,12485.11
15-Nov-2016,8284.85,8288.55,8093.20,8108.45,370298063,17387.22
16-Nov-2016,8205.65,8210.05,8089.40,8111.60,277801233,13705.03
17-Nov-2016,8105.10,8151.25,8060.30,8079.95,197183084,8713.06
18-Nov-2016,8097.55,8128.95,8048.30,8074.10,166199545,7901.64
21-Nov-2016,8102.10,8102.45,7916.40,7929.10,225608889,9199.11
22-Nov-2016,7989.15,8019.05,7938.15,8002.30,216677654,9000.44
23-Nov-2016,8051.20,8055.20,7973.10,8033.30,186602328,8681.67
24-Nov-2016,8011.80,8024.85,7952.55,7965.50,268619026,11868.11
25-Nov-2016,8007.95,8122.25,7976.75,8114.30,183355873,8920.79
28-Nov-2016,8080.65,8146.50,8066.50,8126.90,195595287,8666.87
29-Nov-2016,8131.55,8197.35,8128.70,8142.15,195618384,8486.32
30-Nov-2016,8172.15,8234.25,8139.25,8224.50,255725357,14473.78
01-Dec-2016,8244.00,8250.80,8185.05,8192.90,162597213,7720.96
02-Dec-2016,8153.55,8159.30,8070.05,8086.80,176767415,8050.50
05-Dec-2016,8088.75,8141.90,8056.85,8128.75,130435865,6432.02
06-Dec-2016,8153.15,8178.70,8130.85,8143.15,118854323,5417.56
07-Dec-2016,8168.40,8190.45,8077.50,8102.05,175024334,7900.03
08-Dec-2016,8152.10,8256.25,8151.75,8246.85,146857616,7275.01
09-Dec-2016,8271.70,8274.95,8241.95,8261.75,154344775,6866.81
12-Dec-2016,8230.65,8230.65,8154.45,8170.80,111432551,5026.02
13-Dec-2016,8196.15,8228.85,8155.80,8221.80,189739559,8976.54
14-Dec-2016,8229.35,8229.40,8165.10,8182.45,149132520,6763.63
15-Dec-2016,8128.40,8225.90,8121.95,8153.60,187425988,8579.44
16-Dec-2016,8178.20,8178.70,8127.45,8139.45,209268331,9854.07
19-Dec-2016,8126.00,8132.50,8094.85,8104.35,110669713,5272.20
20-Dec-2016,8110.60,8124.10,8062.75,8082.40,132026742,6296.67
21-Dec-2016,8105.85,8112.55,8053.25,8061.30,127543733,6304.60
22-Dec-2016,8043.85,8046.45,7964.95,7979.10,126409580,6206.58
23-Dec-2016,7972.50,8022.60,7942.05,7985.75,127921701,5907.28
26-Dec-2016,7965.10,7970.05,7893.80,7908.25,110171222,4808.67
27-Dec-2016,7915.05,8044.65,7903.70,8032.85,122463312,5282.66
28-Dec-2016,8047.55,8100.55,8028.40,8034.85,130580701,5816.34
29-Dec-2016,8030.60,8111.10,8020.80,8103.60,183984077,7635.40
30-Dec-2016,8119.65,8197.00,8114.75,8185.80,131457250,5800.70
02-Jan-2017,8210.10,8212.00,8133.80,8179.50,122016111,5255.49
03-Jan-2017,8196.05,8219.10,8148.60,8192.25,131186021,6053.67
04-Jan-2017,8202.65,8218.50,8180.90,8190.50,136476345,6543.13
05-Jan-2017,8226.65,8282.65,8223.70,8273.80,163957452,8180.68
06-Jan-2017,8281.85,8306.85,8233.25,8243.80,143689850,7298.74
09-Jan-2017,8259.35,8263.00,8227.75,8236.05,102211190,5197.62
10-Jan-2017,8262.70,8293.80,8261.00,8288.60,147312927,6904.57
11-Jan-2017,8327.80,8389.00,8322.25,8380.65,192285417,8938.68
12-Jan-2017,8391.05,8417.20,8382.30,8407.20,177948383,7359.24
13-Jan-2017,8457.65,8461.05,8373.15,8400.35,190949616,9156.16
16-Jan-2017,8390.95,8426.70,8374.40,8412.80,127938836,6043.67
17-Jan-2017,8415.05,8440.90,8378.30,8398.00,125781216,6389.21
18-Jan-2017,8403.85,8460.30,8397.40,8417.00,168867039,7411.23
19-Jan-2017,8418.40,8445.15,8404.05,8435.10,170956149,7324.14
20-Jan-2017,8404.35,8423.65,8340.95,8349.35,208901233,9014.51
23-Jan-2017,8329.60,8404.15,8327.20,8391.50,200993100,8664.94
24-Jan-2017,8407.05,8480.95,8398.15,8475.80,184745781,8524.17
25-Jan-2017,8499.45,8612.60,8493.95,8602.75,301490150,13901.89
27-Jan-2017,8610.50,8672.70,8606.90,8641.25,283905821,11568.92
30-Jan-2017,8635.55,8662.60,8617.75,8632.75,314110760,9333.49
31-Jan-2017,8629.45,8631.75,8552.40,8561.30,537110119,14721.17
01-Feb-2017,8570.35,8722.40,8537.50,8716.40,337797412,13494.05
02-Feb-2017,8724.75,8757.60,8685.80,8734.25,292329202,11555.02
03-Feb-2017,8735.15,8748.25,8707.75,8740.95,196936238,8193.45
06-Feb-2017,8785.45,8814.10,8770.20,8801.05,200403782,8701.51
07-Feb-2017,8805.70,8809.30,8741.05,8768.30,233294532,9060.63
08-Feb-2017,8774.55,8791.25,8715.00,8769.05,225485726,9110.24
09-Feb-2017,8795.55,8821.40,8724.10,8778.40,193282248,8972.67
10-Feb-2017,8812.35,8822.10,8771.20,8793.55,232947341,10320.17
13-Feb-2017,8819.80,8826.90,8754.20,8805.05,211180353,8659.48
14-Feb-2017,8819.90,8820.45,8772.50,8792.30,194133563,8494.44
15-Feb-2017,8778.95,8807.90,8712.85,8724.70,222828919,10472.37
16-Feb-2017,8739.00,8783.95,8719.60,8778.00,190277738,9695.63
17-Feb-2017,8883.70,8896.45,8804.25,8821.70,307526025,23432.58
20-Feb-2017,8818.55,8886.25,8809.80,8879.20,173022362,7833.53
21-Feb-2017,8890.75,8920.80,8860.95,8907.85,181091326,8863.71
22-Feb-2017,8931.60,8960.75,8905.25,8926.90,254677956,13514.08
23-Feb-2017,8956.40,8982.15,8927.55,8939.50,388874096,17243.08
27-Feb-2017,8943.70,8951.80,8888.65,8896.70,195847099,10388.83
28-Feb-2017,8898.95,8914.75,8867.60,8879.60,302722890,13819.57
01-Mar-2017,8904.40,8960.80,8898.60,8945.80,212328974,9681.99
02-Mar-2017,8982.85,8992.50,8879.80,8899.75,225608140,10075.19
03-Mar-2017,8883.50,8907.10,8860.10,8897.55,208915878,9783.57
06-Mar-2017,8915.10,8967.80,8914.00,8963.45,180194586,8955.06
07-Mar-2017,8977.75,8977.85,8932.80,8946.90,178827506,8149.28
08-Mar-2017,8950.70,8957.05,8891.95,8924.30,183325544,9489.36
09-Mar-2017,8914.50,8945.80,8899.50,8927.00,176810453,8493.21
10-Mar-2017,8953.70,8975.70,8903.95,8934.55,157419999,7385.28
14-Mar-2017,9091.65,9122.75,9060.50,9087.00,278726933,14087.57
15-Mar-2017,9086.85,9106.55,9075.50,9084.80,248033251,9671.51
16-Mar-2017,9129.65,9158.45,9128.55,9153.70,215096446,9275.05
17-Mar-2017,9207.80,9218.40,9147.60,9160.05,295554265,13226.29
20-Mar-2017,9166.95,9167.60,9116.30,9126.85,342395900,9251.16
21-Mar-2017,9133.95,9147.75,9087.20,9121.50,255396073,10191.60
22-Mar-2017,9047.20,9072.90,9019.30,9030.45,239463699,10065.92
23-Mar-2017,9048.75,9099.05,9048.60,9086.30,197705274,8699.36
24-Mar-2017,9104.00,9133.55,9089.40,9108.00,210021581,8853.03
27-Mar-2017,9093.45,9094.85,9024.65,9045.20,209036051,8921.57
28-Mar-2017,9081.50,9110.40,9079.80,9100.80,188985603,8139.28
29-Mar-2017,9128.70,9153.15,9109.10,9143.80,250902906,11089.43
30-Mar-2017,9142.60,9183.15,9136.35,9173.75,333410368,15585.42
31-Mar-2017,9158.90,9191.70,9152.10,9173.75,196771674,10955.05
03-Apr-2017,9220.60,9245.35,9192.40,9237.85,143444541,8337.06
05-Apr-2017,9264.40,9273.90,9215.40,9265.15,190529461,11461.96
06-Apr-2017,9245.80,9267.95,9218.85,9261.95,191937207,10332.60
07-Apr-2017,9223.70,9250.50,9188.10,9198.30,195918747,10217.13
10-Apr-2017,9225.60,9225.65,9174.85,9181.45,139968750,8140.08
11-Apr-2017,9184.55,9242.70,9172.85,9237.00,206261727,9385.20
12-Apr-2017,9242.50,9246.40,9161.80,9203.45,166755013,8412.97
13-Apr-2017,9202.50,9202.65,9144.95,9150.80,171695600,8908.17
17-Apr-2017,9144.75,9160.00,9120.25,9139.30,132244225,6473.27
18-Apr-2017,9163.00,9217.90,9095.45,9105.15,179569574,8527.50
19-Apr-2017,9112.20,9120.50,9075.15,9103.50,179117382,8950.27
20-Apr-2017,9108.10,9143.90,9102.65,9136.40,175629897,8843.50
21-Apr-2017,9179.10,9183.65,9088.75,9119.40,159981265,8476.63
24-Apr-2017,9135.35,9225.40,9130.55,9217.95,172908048,9720.75
25-Apr-2017,9273.05,9309.20,9250.35,9306.60,173896951,10426.02
26-Apr-2017,9336.20,9367.00,9301.35,9351.85,191395120,10483.32
27-Apr-2017,9359.15,9367.15,9322.65,9342.15,215881711,12910.38
28-Apr-2017,9340.95,9342.65,9282.25,9304.05,167229353,8673.32
02-May-2017,9339.85,9352.55,9269.90,9313.80,166558241,9110.59
03-May-2017,9344.70,9346.30,9298.40,9311.95,156342492,7975.14
04-May-2017,9360.95,9365.65,9323.25,9359.90,277895923,12379.74
05-May-2017,9374.55,9377.10,9272.00,9285.30,239133531,10466.68
08-May-2017,9311.45,9338.70,9297.95,9314.05,179709949,8300.22
09-May-2017,9337.35,9338.95,9307.70,9316.85,136417428,7504.66
10-May-2017,9339.65,9414.75,9336.00,9407.30,157363135,8619.06
11-May-2017,9448.60,9450.65,9411.30,9422.40,176439840,9289.89
12-May-2017,9436.65,9437.75,9372.55,9400.90,159079418,9813.47
15-May-2017,9433.55,9449.25,9423.10,9445.40,145163953,7790.97
16-May-2017,9461.00,9517.20,9456.35,9512.25,171709433,9209.89
17-May-2017,9517.60,9532.60,9486.10,9525.75,211856040,10726.23
18-May-2017,9453.20,9489.10,9418.10,9429.45,199340647,10782.46
19-May-2017,9469.90,9505.75,9390.75,9427.90,259861396,11544.77
22-May-2017,9480.25,9498.65,9427.90,9438.25,202874757,9432.97
23-May-2017,9445.05,9448.05,9370.00,9386.15,231345629,11553.27
24-May-2017,9410.90,9431.90,9341.65,9360.55,218265181,11045.95
25-May-2017,9384.05,9523.30,9379.20,9509.75,298147347,16964.26
26-May-2017,9507.75,9604.90,9495.40,9595.10,225647631,11204.36
29-May-2017,9560.05,9637.75,9547.70,9604.90,242266034,12484.61
30-May-2017,9590.65,9635.30,9581.20,9624.55,199894193,9765.40
31-May-2017,9636.55,9649.60,9609.25,9621.25,427053433,19605.94
01-Jun-2017,9603.55,9634.65,9589.90,9616.10,181533283,9482.61
